,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
42655,0.308,0.246,238.82,1.6,0,2,1,4,8,3
42656,2.606,0.102,239.72,11.0,0,0,18,26,12,18
42657,2.746,0.1,233.5,11.8,0,0,16,13,2,16
42658,2.354,0.056,236.59,10.0,0,1,17,23,2,18
42659,1.456,0.208,243.75,6.0,0,2,0,15,2,2
42660,0.248,0.0,245.86,1.0,0,0,0,21,12,0
42661,2.996,0.048,239.27,12.4,0,0,18,19,12,18
42662,0.296,0.072,238.68,1.2,0,0,0,28,10,0
42663,0.596,0.054,242.52,2.4,0,0,0,15,2,0
42664,1.312,0.34,239.67,6.6,12,0,1,20,9,13
42665,0.38,0.128,246.14,1.6,0,1,0,14,5,1
42666,1.516,0.0,236.48,6.4,0,0,18,16,5,18
42667,1.394,0.0,244.33,5.6,0,0,18,8,1,18
42668,0.174,0.08,236.94,0.8,0,1,0,24,9,1
42669,0.37,0.11,243.85,1.6,0,0,1,25,10,1
42670,1.088,0.0,234.56,4.8,0,0,14,7,8,14
42671,1.646,0.074,238.56,6.8,0,0,18,18,4,18
42672,1.95,0.138,238.71,8.8,0,17,1,14,5,18
42673,1.914,0.308,241.26,8.0,0,2,19,26,12,21
42674,0.842,0.4,239.67,3.8,0,5,1,5,10,6
42675,2.334,0.066,233.77,10.0,0,0,17,13,10,17
42676,0.254,0.126,243.06,1.2,0,0,1,12,8,1
42677,1.784,0.094,242.76,7.2,0,1,19,26,1,20
42678,1.222,0.106,235.66,5.2,0,0,17,11,8,17
42679,1.55,0.28,240.29,6.4,0,1,19,11,10,20
42680,0.236,0.0,240.76,1.0,0,0,0,29,9,0
42681,3.066,0.16,234.39,13.0,0,0,17,22,3,17
42682,0.844,0.124,245.69,3.4,0,1,1,28,12,2
42683,1.452,0.086,242.87,6.0,0,0,19,21,10,19
42684,1.406,0.244,241.57,6.0,0,1,0,6,12,1
42685,0.306,0.22,241.08,1.6,0,0,0,12,7,0
42686,1.56,0.114,238.71,6.6,0,18,0,1,3,18
42687,0.212,0.104,240.11,1.0,0,0,0,13,9,0
42688,0.566,0.236,240.75,2.8,0,1,1,17,7,2
42689,0.252,0.11,239.83,1.2,0,0,0,26,7,0
42690,0.222,0.0,242.37,1.0,0,0,0,10,3,0
42691,0.332,0.08,250.3,1.4,0,0,0,9,2,0
42692,1.384,0.0,237.3,5.8,0,0,0,17,1,0
42693,1.696,0.0,243.13,7.0,0,0,0,9,3,0
42694,0.34,0.122,242.11,1.4,0,0,0,24,3,0
42695,0.1,0.0,236.39,0.4,0,0,0,4,8,0
42696,1.62,0.244,243.07,6.6,0,0,18,31,12,18
42697,1.506,0.192,240.46,6.2,0,0,19,19,12,19
42698,0.194,0.122,236.66,1.0,0,0,0,29,7,0
42699,3.134,0.09,236.18,13.2,1,0,18,12,1,19
42700,1.192,0.186,244.27,5.0,0,0,11,22,4,11
42701,0.328,0.08,242.72,1.4,0,0,0,8,6,0
42702,0.398,0.34,240.9,2.2,0,1,1,28,7,2
42703,0.64,0.248,239.73,2.8,1,1,0,1,3,2
42704,0.296,0.05,243.15,1.4,0,0,0,10,3,0
42705,1.368,0.308,238.82,5.8,0,1,17,15,6,18
42706,1.14,0.0,235.12,4.8,0,0,17,15,9,17
42707,0.632,0.054,244.02,2.6,0,0,1,12,4,1
42708,2.404,0.0,240.91,10.0,0,0,0,28,3,0
42709,0.332,0.118,248.93,1.4,0,0,0,25,12,0
42710,2.23,0.15,238.39,9.2,0,0,17,12,1,17
42711,1.38,0.058,241.7,5.6,0,0,19,1,4,19
42712,0.822,0.366,240.12,3.8,0,1,9,20,7,10
42713,3.798,0.178,238.03,16.0,38,1,18,8,6,57
42714,0.21,0.0,243.43,0.8,0,0,0,23,1,0
42715,0.244,0.108,240.72,1.0,0,2,1,23,6,3
42716,0.304,0.252,241.48,1.6,0,1,1,12,7,2
42717,0.302,0.094,242.29,1.2,0,0,0,8,12,0
42718,0.14,0.0,237.33,0.6,0,0,0,3,8,0
42719,1.374,0.0,243.96,5.6,0,0,19,31,12,19
42720,0.348,0.242,241.93,1.8,0,1,1,29,5,2
42721,0.304,0.146,247.18,1.4,0,0,0,18,12,0
42722,1.778,0.216,241.93,7.4,0,1,19,20,4,20
42723,0.702,0.072,246.55,2.8,0,0,0,17,2,0
42724,1.234,0.112,242.99,5.0,0,0,0,23,12,0
42725,0.724,0.0,245.21,3.0,0,0,0,30,10,0
42726,1.406,0.0,246.0,5.6,0,0,19,26,12,19
42727,2.226,0.112,238.9,9.2,1,0,28,1,11,29
42728,0.154,0.0,241.81,0.6,0,0,1,15,7,1
42729,1.578,0.0,239.75,6.6,0,0,18,8,2,18
42730,2.372,0.078,239.86,9.8,0,0,0,21,1,0
42731,0.344,0.112,243.5,1.4,0,2,1,5,5,3
42732,2.42,0.048,240.7,10.0,0,0,18,11,3,18
42733,0.886,0.266,233.94,4.8,8,0,0,16,9,8
42734,2.498,0.154,240.59,10.4,0,0,18,4,9,18
42735,0.326,0.288,244.7,1.8,0,2,1,27,8,3
42736,1.438,0.136,243.29,5.8,0,2,19,8,11,21
42737,0.914,0.306,244.02,4.0,0,1,12,23,8,13
42738,0.374,0.0,242.86,1.6,0,0,0,23,3,0
42739,2.908,0.064,237.12,12.2,0,0,18,31,12,18
42740,0.972,0.162,239.3,4.4,0,0,0,6,1,0
42741,0.368,0.046,240.65,1.6,0,0,0,14,11,0
42742,0.156,0.0,241.76,0.6,0,0,1,29,7,1
42743,1.242,0.122,241.12,5.2,0,0,1,12,2,1
42744,2.618,0.074,240.04,10.8,0,0,18,16,1,18
42745,1.366,0.0,244.23,5.6,0,0,19,21,12,19
42746,0.532,0.0,236.05,2.4,0,0,0,30,5,0
42747,1.394,0.0,241.71,5.6,0,0,19,6,10,19
42748,0.256,0.09,242.62,1.0,0,1,1,17,8,2
42749,0.226,0.0,242.73,1.0,0,0,0,6,4,0
42750,1.352,0.0,248.15,5.4,0,0,1,19,12,1
42751,1.314,0.0,241.25,5.4,0,0,18,22,3,18
42752,2.682,0.0,233.44,11.4,0,0,17,5,9,17
42753,0.778,0.0,235.98,3.2,0,0,0,7,8,0
42754,0.288,0.206,243.13,1.4,0,2,1,15,7,3
42755,0.308,0.214,240.83,1.4,0,0,1,26,6,1
42756,0.594,0.068,242.54,3.0,0,0,5,1,10,5
42757,0.892,0.316,241.03,3.8,0,0,12,29,7,12
42758,0.114,0.0,241.3,0.4,0,0,0,28,8,0
42759,0.196,0.0,235.59,0.8,0,0,0,1,11,0
42760,1.746,0.094,243.47,7.2,0,0,19,19,12,19
42761,1.37,0.198,242.56,5.6,0,1,19,31,7,20
42762,3.052,0.11,240.29,12.8,0,0,0,29,6,0
42763,0.376,0.136,241.37,1.6,1,0,0,16,8,1
42764,2.518,0.168,242.86,10.4,0,0,29,31,12,29
42765,1.638,0.0,240.54,6.8,0,0,18,30,1,18
42766,0.358,0.218,241.75,1.6,0,1,1,6,7,2
42767,1.558,0.124,241.08,6.4,0,0,1,4,10,1
42768,0.264,0.216,234.69,1.4,0,0,0,5,8,0
42769,0.214,0.0,243.8,1.0,0,0,0,31,12,0
42770,1.144,0.0,241.44,4.6,0,1,1,8,9,2
42771,0.22,0.0,241.22,1.0,0,0,0,10,4,0
42772,0.256,0.0,242.62,1.0,0,0,0,7,3,0
42773,1.436,0.064,242.41,5.8,0,0,18,18,7,18
42774,1.814,0.356,243.9,7.6,0,2,18,17,12,20
42775,3.904,0.436,235.89,16.8,0,27,17,31,12,44
42776,0.982,0.168,244.35,4.0,0,1,0,18,6,1
42777,0.32,0.0,241.74,1.4,0,0,1,16,7,1
42778,3.918,0.066,238.62,16.4,0,0,17,26,11,17
42779,2.506,0.114,241.03,10.4,0,0,0,8,12,0
42780,0.294,0.0,241.55,1.4,0,0,1,20,10,1
42781,3.738,0.058,241.57,15.4,39,0,18,23,2,57
42782,1.438,0.092,243.97,5.8,0,0,19,19,11,19
42783,0.25,0.0,244.93,1.0,0,0,1,8,12,1
42784,0.926,0.318,239.54,4.0,0,0,12,7,8,12
42785,1.956,0.194,242.5,8.0,0,1,1,20,9,2
42786,1.254,0.0,234.89,5.2,0,0,18,4,5,18
42787,0.788,0.088,242.13,3.2,0,0,0,26,4,0
42788,0.734,0.246,246.75,3.0,0,2,0,22,12,2
42789,3.05,0.388,236.01,13.8,15,0,18,14,10,33
42790,0.252,0.0,241.61,1.0,0,0,1,25,4,1
42791,0.176,0.154,241.7,0.8,0,0,0,31,8,0
42792,0.38,0.168,243.83,2.0,0,0,5,23,8,5
42793,1.572,0.0,234.89,6.6,0,0,1,12,5,1
42794,1.37,0.796,236.53,7.0,0,0,1,2,7,1
42795,2.338,0.168,241.15,9.6,0,0,17,21,1,17
42796,0.124,0.0,237.42,0.8,0,0,0,30,7,0
42797,0.176,0.154,241.41,0.8,0,0,1,8,8,1
42798,1.418,0.0,242.58,5.8,0,0,18,4,3,18
42799,0.268,0.0,244.01,1.0,0,0,1,17,4,1
42800,0.29,0.07,247.78,1.2,0,0,0,3,1,0
42801,0.354,0.116,241.93,1.4,0,0,0,10,4,0
42802,1.27,0.0,239.91,5.2,0,0,18,9,6,18
42803,2.806,0.0,237.12,11.8,1,0,18,8,2,19
42804,0.33,0.204,242.2,1.6,0,2,1,21,7,3
42805,0.77,0.382,239.97,3.6,0,6,1,22,8,7
42806,0.336,0.208,242.12,1.6,0,1,0,31,8,1
42807,0.256,0.074,240.3,1.0,0,2,1,2,6,3
42808,0.722,0.442,242.34,3.4,0,1,1,28,6,2
42809,1.272,0.072,241.18,5.2,0,0,18,3,7,18
42810,2.284,0.15,242.82,9.4,1,0,18,16,1,19
42811,1.388,0.0,240.65,5.6,0,0,18,16,11,18
42812,0.27,0.112,239.33,1.2,0,0,0,29,5,0
42813,1.28,0.406,241.39,5.6,0,1,0,7,4,1
42814,0.326,0.126,242.83,1.4,0,0,0,15,4,0
42815,0.836,0.046,239.48,3.8,0,0,0,8,11,0
42816,3.496,0.0,237.59,14.6,1,37,18,24,1,56
42817,0.362,0.218,239.8,1.8,0,2,1,3,7,3
42818,0.426,0.23,243.46,2.0,0,0,0,1,4,0
42819,0.572,0.206,240.36,2.4,0,1,1,18,4,2
42820,0.888,0.196,239.84,4.0,0,9,1,30,9,10
42821,1.22,0.0,239.11,5.0,0,0,19,24,6,19
42822,2.442,0.082,239.02,10.4,0,0,18,11,6,18
42823,0.382,0.186,242.1,1.8,0,0,1,7,7,1
42824,0.372,0.09,245.55,1.6,0,0,0,19,11,0
42825,5.096,0.396,231.26,22.0,37,1,17,21,4,55
42826,0.304,0.064,248.03,1.2,0,0,0,26,3,0
42827,0.22,0.0,245.87,1.0,0,0,0,27,1,0
42828,1.782,0.364,238.32,7.6,2,0,18,11,10,20
42829,1.472,0.1,241.15,6.0,0,0,18,10,4,18
42830,0.41,0.182,239.36,1.8,0,0,0,21,2,0
42831,0.218,0.104,236.33,1.0,0,0,0,20,7,0
42832,4.074,0.268,236.37,17.2,37,1,18,19,2,56
42833,1.302,0.054,241.69,5.4,0,0,18,20,2,18
42834,0.112,0.0,241.5,0.4,0,0,0,30,8,0
42835,0.432,0.338,241.72,2.2,1,0,1,30,5,2
42836,2.12,0.07,238.06,8.8,0,0,18,14,9,18
42837,1.236,0.0,239.52,5.2,0,0,19,21,9,19
42838,0.21,0.046,242.12,1.0,0,0,0,28,6,0
42839,4.646,0.264,237.81,19.6,2,31,17,19,3,50
42840,2.348,0.068,239.51,9.8,0,2,1,6,11,3
42841,1.438,0.0,241.31,5.8,0,0,18,12,12,18
42842,1.816,0.0,238.82,7.6,0,0,18,25,4,18
42843,0.412,0.232,240.66,2.0,0,0,0,14,7,0
42844,0.684,0.26,241.57,3.0,0,0,0,6,2,0
42845,0.24,0.0,236.09,1.0,0,0,1,4,5,1
42846,0.298,0.12,243.32,1.4,0,2,0,24,8,2
42847,0.342,0.112,241.01,1.4,0,0,0,1,5,0
42848,1.416,0.0,246.63,5.6,0,0,19,30,11,19
42849,0.81,0.316,241.18,3.6,0,1,1,3,7,2
42850,0.268,0.18,241.02,1.4,0,1,0,4,9,1
42851,1.672,0.078,241.25,6.8,0,0,1,15,10,1
42852,1.156,0.082,237.18,4.8,0,0,0,9,10,0
42853,3.696,0.132,243.72,15.0,0,38,18,30,11,56
42854,0.244,0.0,242.46,1.0,0,0,1,29,4,1
42855,1.052,0.332,239.41,4.6,0,1,11,20,5,12
42856,1.406,0.086,236.01,5.8,2,0,17,4,2,19
42857,4.704,0.0,237.49,19.8,37,0,18,18,10,55
42858,0.156,0.0,242.75,0.6,0,0,1,30,7,1
42859,1.73,0.264,233.37,7.6,0,1,17,16,5,18
42860,0.284,0.074,238.3,1.2,0,0,0,24,2,0
42861,1.45,0.15,240.43,6.0,0,0,18,31,10,18
42862,0.272,0.05,244.93,1.2,0,0,0,18,11,0
42863,3.904,0.0,234.7,16.6,37,0,17,12,6,54
42864,0.082,0.0,242.21,0.2,0,0,1,23,8,1
42865,3.35,0.056,230.7,14.4,36,0,17,6,10,53
42866,0.254,0.056,240.54,1.0,0,1,0,22,9,1
42867,0.91,0.114,243.0,3.8,0,0,11,8,4,11
42868,2.502,0.352,239.13,10.6,0,0,30,20,9,30
42869,0.252,0.132,239.81,1.2,0,0,1,10,6,1
42870,1.494,0.124,238.87,6.2,0,0,1,4,7,1
42871,2.558,0.0,237.81,10.8,0,0,18,8,5,18
42872,0.252,0.0,245.68,1.0,0,0,0,7,1,0
42873,3.38,0.0,237.42,14.2,0,0,18,29,11,18
42874,0.206,0.124,239.52,1.0,0,0,0,1,9,0
42875,3.42,0.236,233.01,14.6,0,1,0,3,6,1
42876,1.332,0.076,237.86,5.6,0,0,17,20,11,17
42877,0.362,0.056,241.55,1.6,0,0,0,22,11,0
42878,0.13,0.0,239.13,0.6,0,0,0,5,9,0
42879,0.268,0.0,242.73,1.0,0,0,1,3,8,1
42880,3.194,0.178,239.81,13.2,37,0,13,7,7,50
42881,2.172,0.162,234.78,9.2,0,0,28,7,10,28
42882,1.278,0.0,240.02,5.2,0,0,18,6,8,18
42883,4.428,0.41,240.54,18.4,39,0,30,29,5,69
42884,0.502,0.116,235.42,2.2,0,0,0,4,8,0
42885,0.27,0.054,243.56,1.2,0,0,0,19,11,0
42886,0.334,0.0,242.09,1.4,0,0,1,18,4,1
42887,0.392,0.118,242.54,1.6,0,0,1,30,11,1
42888,0.244,0.254,240.42,1.4,0,0,1,26,8,1
42889,3.474,0.304,234.91,15.2,0,1,16,23,12,17
42890,2.98,0.314,236.01,12.6,0,4,29,31,8,33
42891,1.602,0.0,243.33,6.6,0,0,18,9,2,18
42892,1.444,0.198,239.9,6.0,0,0,18,16,9,18
42893,1.416,0.052,248.32,5.6,0,0,19,9,1,19
42894,0.25,0.0,240.84,1.0,0,0,1,24,4,1
42895,2.184,0.242,240.63,9.0,0,0,18,3,1,18
42896,0.172,0.076,235.15,0.8,0,1,0,24,9,1
42897,0.284,0.084,238.24,1.2,0,0,0,1,3,0
42898,1.812,0.056,243.93,7.8,0,0,1,8,1,1
42899,0.23,0.0,242.38,1.0,0,1,0,24,10,1
42900,0.08,0.0,238.57,0.2,0,0,1,19,8,1
42901,1.822,0.448,243.55,7.6,1,0,18,3,2,19
42902,0.642,0.236,242.17,3.0,0,0,0,5,3,0
42903,0.228,0.05,241.8,1.0,0,0,0,4,10,0
42904,1.298,0.05,239.21,5.4,1,0,1,9,6,2
42905,1.402,0.142,242.96,5.8,0,0,18,8,1,18
42906,0.618,0.24,243.85,2.6,0,0,0,4,4,0
42907,0.318,0.18,243.2,1.4,0,1,0,18,9,1
42908,0.664,0.074,234.28,2.8,0,0,0,12,11,0
42909,1.984,0.236,239.2,8.2,0,1,18,17,9,19
42910,2.202,0.202,237.95,9.2,0,0,0,18,4,0
42911,1.616,0.302,236.93,7.6,0,23,0,19,11,23
42912,0.38,0.128,244.39,1.8,0,2,0,11,4,2
42913,3.046,0.078,237.88,12.8,0,0,18,23,11,18
42914,0.286,0.156,241.27,1.4,0,0,1,30,7,1
42915,0.25,0.116,239.91,1.2,0,0,1,1,8,1
42916,1.92,0.152,243.29,8.0,0,0,18,15,1,18
42917,0.572,0.046,242.7,2.2,0,0,1,6,7,1
42918,0.5,0.0,237.9,2.4,0,0,0,11,3,0
42919,0.342,0.118,244.09,1.4,0,0,1,8,12,1
42920,0.082,0.0,241.92,0.2,0,0,1,14,8,1
42921,0.312,0.088,237.17,1.4,0,1,1,4,5,2
42922,0.232,0.24,240.09,1.4,0,1,0,6,8,1
42923,2.64,0.046,237.98,11.0,0,1,0,11,3,1
42924,0.324,0.062,243.63,1.4,0,0,0,21,11,0
42925,0.446,0.228,244.44,2.0,0,0,0,19,6,0
42926,0.162,0.06,243.94,0.8,0,0,1,5,9,1
42927,0.266,0.096,243.35,1.2,0,1,0,7,6,1
42928,0.69,0.082,238.97,3.0,0,0,0,21,3,0
42929,0.306,0.072,241.34,1.2,0,0,0,20,1,0
42930,1.848,0.322,235.83,8.0,0,1,24,2,7,25
42931,0.322,0.136,248.1,1.4,0,0,0,11,12,0
42932,1.386,0.12,240.96,5.8,0,0,19,8,7,19
42933,0.296,0.0,243.82,1.2,0,0,0,10,3,0
42934,2.39,0.228,241.02,9.8,0,1,19,8,11,20
42935,0.736,0.186,239.12,3.4,1,2,1,9,5,4
42936,1.702,0.446,237.26,7.4,0,1,10,4,5,11
42937,0.252,0.0,242.67,1.2,0,0,1,31,7,1
42938,0.256,0.0,249.34,1.0,0,0,0,27,12,0
42939,0.332,0.132,242.73,1.4,0,2,0,16,2,2
42940,0.734,0.148,241.96,3.0,0,1,0,15,9,1
42941,1.204,0.09,237.38,5.0,0,0,18,18,6,18
42942,1.558,0.104,238.89,6.4,0,0,17,21,3,17
42943,0.358,0.08,244.13,1.4,0,0,1,20,4,1
42944,0.388,0.238,240.86,1.8,0,2,1,9,6,3
42945,0.208,0.084,235.92,1.0,0,0,0,24,7,0
42946,0.51,0.13,244.12,2.4,0,0,1,3,5,1
42947,0.252,0.0,243.57,1.0,0,0,1,16,10,1
42948,0.352,0.098,239.64,1.6,0,0,0,28,3,0
42949,0.234,0.112,240.03,1.0,0,0,0,4,6,0
42950,0.828,0.4,237.47,3.8,0,0,0,23,5,0
42951,0.43,0.338,239.55,2.2,0,2,2,23,7,4
42952,1.204,0.0,238.73,5.0,0,0,18,4,8,18
42953,0.228,0.11,243.64,1.0,0,0,0,11,5,0
42954,3.388,0.244,233.82,14.4,0,1,17,17,12,18
42955,0.308,0.0,237.4,1.2,0,0,0,6,1,0
42956,0.342,0.15,246.19,1.4,0,0,1,22,1,1
42957,0.328,0.234,241.91,1.6,0,2,1,28,7,3
42958,1.724,0.414,242.41,7.2,0,1,18,14,2,19
42959,0.212,0.098,240.73,1.0,0,0,0,20,8,0
42960,0.444,0.088,241.71,2.0,0,0,1,16,3,1
42961,1.836,0.206,236.15,7.8,0,0,17,9,3,17
42962,0.34,0.094,245.83,1.4,0,0,1,20,1,1
42963,2.226,0.142,238.36,9.2,0,0,28,31,8,28
42964,1.488,0.224,240.97,6.2,0,1,18,2,5,19
42965,0.34,0.1,242.5,1.4,0,0,1,12,10,1
42966,0.412,0.222,240.42,2.0,0,0,1,3,6,1
42967,0.4,0.2,242.37,1.8,0,0,0,10,10,0
42968,0.446,0.074,244.37,2.0,0,0,0,24,11,0
42969,0.344,0.134,242.87,1.4,0,1,0,10,4,1
42970,0.934,0.242,238.12,4.0,0,0,0,13,6,0
42971,2.618,0.226,243.22,10.8,0,0,19,14,1,19
42972,0.29,0.094,243.5,1.2,0,0,1,19,6,1
42973,1.646,0.0,240.57,6.8,0,0,18,5,11,18
42974,1.356,0.0,238.95,5.6,0,0,18,30,6,18
42975,1.598,0.208,245.18,6.6,0,1,19,14,2,20
42976,0.25,0.09,242.03,1.0,0,1,1,1,9,2
42977,0.246,0.136,242.88,1.2,0,2,0,24,8,2
42978,0.282,0.116,240.36,1.2,0,0,1,2,7,1
42979,1.302,0.0,242.45,5.2,0,0,18,7,3,18
42980,1.594,0.188,238.39,7.2,0,0,0,10,10,0
42981,1.35,0.08,240.65,5.6,0,1,0,6,3,1
42982,0.316,0.258,243.73,1.6,0,1,1,20,6,2
42983,1.438,0.152,241.62,6.0,1,0,17,24,1,18
42984,0.138,0.0,241.7,0.6,0,0,0,19,6,0
42985,0.21,0.096,233.87,1.0,0,2,0,11,5,2
42986,2.152,0.39,242.45,9.0,0,2,30,11,5,32
42987,0.702,0.25,243.53,3.0,0,1,0,7,4,1
42988,4.626,0.116,240.29,19.2,38,0,19,8,4,57
42989,0.636,0.14,242.39,2.6,0,1,1,14,3,2
42990,0.22,0.088,242.28,1.0,0,0,1,26,7,1
42991,1.934,0.09,238.05,8.2,0,0,18,12,3,18
42992,1.582,0.062,243.23,6.4,0,0,20,16,4,20
42993,2.508,0.088,239.62,10.4,38,0,1,21,5,39
42994,0.714,0.268,238.19,3.2,0,0,1,24,6,1
42995,0.98,0.254,242.98,4.0,1,2,1,25,9,4
42996,0.804,0.264,240.82,3.4,0,0,11,18,8,11
42997,1.688,0.272,241.5,7.2,0,1,21,22,10,22
42998,0.222,0.0,241.5,1.0,0,0,0,19,10,0
42999,0.214,0.108,241.46,1.0,0,0,0,7,7,0
43000,0.284,0.0,238.79,1.2,0,0,0,1,2,0
43001,0.298,0.096,241.83,1.4,0,0,0,25,1,0
43002,0.796,0.188,240.08,3.4,0,0,0,9,11,0
43003,0.35,0.094,242.06,1.4,0,0,1,12,5,1
43004,0.304,0.13,243.08,1.4,0,1,1,3,7,2
43005,0.33,0.094,244.85,1.4,0,0,0,29,3,0
43006,0.296,0.0,247.47,1.2,0,0,1,13,5,1
43007,0.486,0.0,247.42,2.0,0,0,1,15,12,1
43008,0.278,0.054,240.28,1.2,2,0,1,9,9,3
43009,0.356,0.096,240.4,1.6,0,1,1,11,5,2
43010,1.452,0.0,238.28,6.0,0,2,18,29,9,20
43011,0.65,0.126,244.76,2.8,0,0,1,12,3,1
43012,1.532,0.2,243.38,6.2,0,0,18,4,4,18
43013,0.282,0.058,235.22,1.2,0,1,0,24,5,1
43014,2.828,0.122,239.61,11.8,0,20,1,11,11,21
43015,0.376,0.234,241.03,1.8,0,1,1,3,9,2
43016,1.958,0.124,240.2,8.0,0,1,19,7,11,20
43017,4.054,0.088,239.72,16.8,45,0,0,1,3,45
43018,2.64,0.314,239.74,11.4,0,25,16,21,6,41
43019,3.118,0.182,242.24,12.8,1,0,18,11,12,19
43020,1.3,0.0,241.6,5.2,0,0,19,14,10,19
43021,0.32,0.102,243.38,1.4,0,0,0,23,11,0
43022,4.928,0.512,234.33,21.2,36,0,17,5,9,53
43023,0.422,0.0,248.6,2.0,0,0,0,31,1,0
43024,0.268,0.068,240.49,1.2,0,0,0,24,8,0
43025,2.502,0.214,238.45,10.4,0,0,0,31,3,0
43026,0.654,0.2,241.47,2.8,0,2,0,21,3,2
43027,0.434,0.218,246.88,2.0,0,2,0,7,3,2
43028,3.322,0.118,232.62,14.2,0,0,17,17,11,17
43029,3.204,0.078,232.5,13.6,0,0,16,16,12,16
43030,0.264,0.134,241.61,1.2,0,0,1,25,7,1
43031,0.354,0.106,242.81,1.4,0,0,1,16,10,1
43032,0.386,0.094,244.74,1.6,0,0,1,9,5,1
43033,0.33,0.176,242.53,1.6,0,0,0,7,9,0
43034,0.248,0.0,242.12,1.0,0,0,0,11,3,0
43035,0.638,0.12,239.48,2.6,0,1,1,9,10,2
43036,0.178,0.158,242.89,0.8,0,0,1,24,8,1
43037,0.234,0.0,244.55,1.0,0,0,0,19,1,0
43038,0.29,0.126,237.7,1.4,0,0,0,8,1,0
43039,1.438,0.108,242.54,5.8,0,0,19,7,12,19
43040,0.466,0.248,243.16,2.2,0,1,0,8,6,1
43041,0.236,0.108,239.28,1.0,0,0,0,2,9,0
43042,1.28,0.0,242.34,5.2,0,0,0,25,1,0
43043,1.482,0.232,241.02,6.2,0,1,18,6,6,19
43044,0.32,0.078,244.05,1.4,0,0,0,19,4,0
43045,0.282,0.234,240.03,1.4,0,0,0,28,8,0
43046,0.38,0.106,241.96,1.8,0,0,0,2,5,0
43047,0.404,0.346,240.11,2.2,0,1,0,16,6,1
43048,0.632,0.05,245.99,2.6,0,0,0,5,12,0
43049,0.222,0.0,244.89,1.0,0,0,0,1,3,0
43050,1.374,0.232,238.63,5.8,0,0,18,10,8,18
43051,0.848,0.0,242.35,3.6,0,0,0,6,11,0
43052,1.59,0.0,236.99,6.8,0,0,17,8,11,17
43053,0.258,0.278,241.87,1.4,0,2,0,28,8,2
43054,0.222,0.0,238.23,1.0,0,0,0,27,2,0
43055,1.808,0.168,241.23,8.0,0,0,17,20,2,17
43056,0.146,0.0,238.99,0.6,0,0,1,16,6,1
43057,2.29,0.15,238.79,9.6,0,2,0,25,11,2
43058,0.408,0.32,238.18,2.2,0,1,0,5,7,1
43059,0.24,0.056,242.08,1.0,0,1,1,7,9,2
43060,0.314,0.0,240.23,1.6,0,1,0,2,5,1
43061,0.386,0.232,242.82,1.8,0,0,0,12,4,0
43062,3.604,0.11,230.46,15.6,32,0,16,7,8,48
43063,0.856,0.26,236.77,3.6,0,0,0,13,9,0
43064,0.43,0.242,243.46,2.0,2,1,0,13,9,3
43065,2.43,0.07,242.1,10.0,0,1,19,8,2,20
43066,2.434,0.23,237.74,10.2,0,1,0,21,10,1
43067,0.308,0.242,242.43,1.6,0,0,0,16,4,0
43068,0.36,0.19,242.31,1.6,0,1,0,27,10,1
43069,0.346,0.0,239.87,1.8,0,0,1,30,7,1
43070,0.35,0.12,244.03,1.4,0,0,1,4,5,1
43071,3.832,0.046,241.53,15.8,38,1,18,13,10,57
43072,1.476,0.056,241.41,6.0,0,0,18,8,5,18
43073,0.32,0.108,247.78,1.4,0,0,0,7,2,0
43074,1.488,0.188,237.32,6.2,0,1,17,7,4,18
43075,0.262,0.0,240.22,1.2,0,0,0,7,5,0
43076,0.83,0.13,244.54,3.4,0,0,1,14,5,1
43077,0.256,0.11,243.33,1.2,0,0,0,16,8,0
43078,1.764,0.228,242.81,7.4,2,0,18,3,2,20
43079,0.328,0.082,241.85,1.4,0,2,1,20,5,3
43080,0.52,0.262,239.57,2.4,0,1,0,1,7,1
43081,0.92,0.092,241.35,3.8,0,0,1,14,5,1
43082,0.35,0.142,247.29,1.4,0,0,1,26,12,1
43083,0.404,0.228,246.99,1.8,0,0,1,1,9,1
43084,2.014,0.286,235.54,8.6,0,0,29,24,6,29
43085,1.268,0.0,240.78,5.2,0,0,19,24,8,19
43086,1.36,0.082,238.46,5.6,0,0,17,17,12,17
43087,2.682,0.046,241.78,11.0,0,2,18,7,3,20
43088,2.072,0.078,235.44,8.8,1,0,1,16,11,2
43089,0.386,0.218,241.1,1.8,0,0,0,11,10,0
43090,0.236,0.136,239.72,1.2,0,1,0,13,7,1
43091,0.554,0.14,240.88,2.8,0,0,7,20,7,7
43092,0.706,0.102,241.76,3.0,0,0,1,11,6,1
43093,0.24,0.078,239.32,1.0,0,1,0,11,7,1
43094,2.044,0.166,235.29,8.6,0,1,17,17,10,18
43095,0.706,0.37,243.75,3.2,0,0,0,13,7,0
43096,1.792,0.258,238.19,7.6,0,0,1,15,1,1
43097,1.86,0.278,235.34,8.0,1,1,17,20,5,19
43098,0.398,0.228,240.3,1.8,0,1,0,9,3,1
43099,0.556,0.0,244.07,2.4,0,0,0,1,1,0
43100,0.226,0.128,240.49,1.0,0,1,1,13,8,2
43101,1.212,0.522,243.47,5.4,0,0,11,15,6,11
43102,0.324,0.094,241.96,1.4,0,0,0,23,2,0
43103,2.244,0.306,245.7,9.2,0,1,20,13,2,21
