Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.33,0.088,244.44,1.4,0,1,1,20,10,2
1.758,0.0,238.31,7.4,0,0,18,29,5,18
0.338,0.148,239.43,1.6,0,0,0,13,4,0
0.5,0.314,240.07,2.8,0,1,4,13,8,5
0.296,0.094,239.22,1.4,0,0,1,24,8,1
2.224,0.236,245.35,9.0,0,0,19,15,1,19
0.394,0.226,240.12,1.8,0,2,0,8,7,2
1.218,0.322,239.71,5.2,0,0,11,11,5,11
0.984,0.3,242.27,4.2,0,0,12,10,6,12
0.42,0.214,246.28,2.0,0,0,0,26,3,0
1.75,0.0,244.36,7.0,0,0,19,7,2,19
0.234,0.066,242.51,1.0,0,0,1,17,8,1
0.248,0.058,243.99,1.0,0,0,0,8,1,0
0.252,0.0,246.24,1.0,0,0,0,27,12,0
0.492,0.264,240.9,2.4,0,1,1,13,9,2
0.416,0.154,242.49,1.8,0,0,0,6,7,0
3.602,0.116,240.18,16.0,0,0,0,7,12,0
4.17,0.418,235.9,18.2,0,0,29,7,10,29
2.844,0.318,241.71,11.8,38,2,0,12,3,40
0.5,0.066,241.76,2.0,0,0,0,27,2,0
2.196,0.328,239.45,9.6,0,1,18,29,8,19
2.142,0.0,241.77,8.8,0,0,19,12,2,19
0.432,0.054,239.86,2.2,0,0,0,3,11,0
0.22,0.092,231.78,1.0,0,0,0,17,7,0
0.286,0.058,243.15,1.4,0,0,0,4,12,0
1.562,0.232,240.91,6.4,0,0,19,27,4,19
1.332,0.0,241.08,5.4,0,0,18,7,1,18
0.232,0.0,243.06,1.0,0,0,1,10,4,1
0.234,0.116,240.81,1.0,0,0,0,27,6,0
0.464,0.22,241.95,2.2,0,0,0,30,12,0
0.248,0.0,246.32,1.0,0,0,1,13,12,1
0.404,0.062,243.06,1.6,0,0,0,19,2,0
1.0,0.208,240.06,4.2,0,0,11,13,5,11
4.052,0.224,238.09,17.2,48,0,0,18,1,48
1.658,0.164,241.02,6.8,0,0,19,13,2,19
0.214,0.0,239.7,0.8,0,0,0,13,4,0
1.412,0.092,244.42,5.8,0,0,19,15,2,19
2.152,0.05,238.21,9.0,0,0,18,17,10,18
2.7,0.114,240.01,11.2,0,0,19,6,10,19
1.836,0.062,239.05,7.6,0,2,0,2,3,2
0.208,0.056,241.88,0.8,0,0,0,4,10,0
2.008,0.144,237.31,8.4,0,0,0,14,2,0
0.224,0.0,239.9,1.0,0,0,0,14,10,0
0.268,0.206,238.87,1.4,0,1,0,12,9,1
0.32,0.216,239.73,1.6,0,0,1,22,7,1
1.526,0.098,247.22,6.2,0,0,19,20,12,19
1.294,0.078,242.78,5.2,0,1,1,22,7,2
0.326,0.0,243.21,1.4,0,0,1,7,11,1
2.508,0.048,240.08,10.4,39,0,1,18,9,40
0.216,0.078,239.87,1.0,0,0,1,20,6,1
0.25,0.092,241.6,1.2,0,1,1,2,9,2
3.556,0.292,236.84,15.6,0,20,17,10,3,37
0.306,0.08,245.83,1.4,0,0,0,18,11,0
1.388,0.086,232.38,6.0,0,0,17,23,5,17
0.538,0.212,245.48,2.4,0,0,1,9,12,1
0.24,0.078,243.11,1.0,0,1,0,4,7,1
1.452,0.06,246.05,5.8,0,0,19,10,1,19
1.33,0.146,244.2,5.4,0,0,0,13,5,0
2.336,0.146,244.34,9.6,0,0,18,12,12,18
0.32,0.244,240.4,1.6,0,2,1,24,7,3
0.372,0.224,241.59,1.8,0,1,1,24,8,2
2.508,0.164,238.03,10.4,0,1,17,24,11,18
3.576,0.194,237.87,15.0,37,0,18,26,9,55
1.41,0.114,241.57,5.8,0,0,19,23,3,19
0.08,0.0,240.44,0.2,0,0,0,12,8,0
3.484,0.074,236.65,14.6,37,0,18,11,6,55
0.258,0.082,233.27,1.2,0,1,0,20,7,1
0.48,0.188,245.6,2.4,0,1,2,6,2,3
0.49,0.356,245.93,2.4,0,2,0,1,2,2
0.306,0.066,242.82,1.2,0,0,0,18,2,0
1.666,0.276,239.4,7.0,0,2,18,9,5,20
0.286,0.216,242.71,1.4,0,0,0,20,9,0
1.736,0.234,238.77,7.2,0,0,18,7,6,18
0.766,0.292,240.39,3.6,1,2,1,23,6,4
1.782,0.084,240.58,7.4,0,0,19,22,6,19
0.294,0.066,244.26,1.2,0,0,0,11,12,0
1.32,0.112,239.85,5.4,0,0,18,23,9,18
0.316,0.092,243.2,1.4,0,0,1,26,3,1
1.996,0.09,240.86,8.2,0,0,0,10,3,0
0.144,0.0,240.35,0.6,0,0,1,20,6,1
1.414,0.054,240.89,5.8,0,2,18,7,11,20
0.312,0.192,242.66,1.4,0,0,1,15,9,1
1.332,0.0,235.96,5.6,0,0,17,7,5,17
1.596,0.26,244.27,6.6,1,2,18,29,12,21
1.804,0.156,239.39,7.6,0,1,18,2,5,19
0.25,0.05,240.77,1.0,0,0,0,3,1,0
0.43,0.202,239.93,2.0,0,1,0,4,11,1
0.224,0.0,245.54,1.0,0,0,0,17,12,0
4.304,0.374,238.29,18.2,0,38,0,30,8,38
0.33,0.092,245.27,1.4,0,1,1,21,10,2
0.49,0.386,238.62,2.6,0,0,0,7,11,0
1.448,0.146,242.9,6.0,0,0,19,22,3,19
2.478,0.148,242.71,10.2,0,0,19,18,10,19
0.61,0.278,240.35,3.0,0,1,6,5,9,7
0.304,0.11,241.82,1.2,0,0,0,2,11,0
0.216,0.096,233.61,1.0,0,0,0,18,7,0
1.402,0.15,241.05,5.8,0,1,18,18,12,19
1.596,0.066,243.03,6.4,0,0,18,23,12,18
0.152,0.0,242.8,0.6,0,0,1,17,7,1
0.192,0.0,242.03,0.8,0,0,0,1,7,0
0.7,0.172,240.49,3.0,0,0,0,23,8,0
1.544,0.09,241.2,6.4,0,0,18,30,3,18
0.082,0.0,241.85,0.2,0,0,0,14,8,0
0.346,0.108,244.71,1.6,0,0,1,22,11,1
2.24,0.088,238.62,9.4,0,0,18,29,3,18
1.306,0.078,239.35,5.4,0,0,19,13,7,19
0.32,0.268,243.74,1.6,0,1,0,7,8,1
0.624,0.162,236.73,2.8,0,1,0,3,10,1
0.912,0.186,242.48,3.8,0,0,10,18,2,10
0.258,0.092,239.94,1.4,0,0,1,17,7,1
3.682,0.114,234.35,15.6,37,0,17,25,7,54
1.932,0.234,236.7,8.2,0,0,18,3,5,18
0.226,0.092,237.64,1.0,0,0,1,2,6,1
3.154,0.07,234.71,13.6,0,31,18,5,5,49
3.086,0.054,234.26,13.2,0,17,17,21,1,34
1.368,0.046,238.56,5.6,0,0,18,15,11,18
0.104,0.0,239.93,0.4,0,0,0,16,8,0
0.134,0.0,238.4,0.6,0,0,1,10,7,1
3.752,0.15,244.67,15.4,1,24,19,14,12,44
1.3,0.046,241.86,5.2,0,0,18,27,11,18
1.0,0.276,237.82,4.4,0,1,0,12,6,1
1.72,0.072,238.47,7.4,0,0,18,22,7,18
1.424,0.114,241.85,5.8,0,0,18,7,12,18
0.52,0.31,240.18,2.6,0,1,0,12,6,1
0.158,0.0,242.61,0.6,0,0,1,11,8,1
0.418,0.356,241.96,2.2,0,1,0,22,6,1
0.708,0.234,240.08,3.0,0,1,1,22,9,2
0.26,0.112,243.9,1.2,0,0,1,16,8,1
2.038,0.096,239.38,8.4,0,0,18,2,2,18
1.408,0.082,243.34,5.8,0,0,19,26,12,19
0.462,0.196,242.29,2.0,0,1,1,15,10,2
0.432,0.194,242.98,1.8,0,0,1,19,10,1
1.242,0.0,242.47,5.0,0,0,19,9,8,19
0.492,0.106,238.62,2.0,0,0,0,21,8,0
1.5,0.07,249.07,6.0,0,0,20,4,12,20
0.474,0.116,238.39,2.8,0,0,5,6,9,5
1.366,0.06,242.63,5.6,0,0,18,20,4,18
3.188,0.214,235.41,13.6,0,0,17,25,3,17
0.424,0.092,244.14,1.8,0,0,1,27,9,1
0.194,0.086,233.5,0.8,0,1,0,17,7,1
2.106,0.204,238.27,8.8,0,0,29,22,4,29
0.352,0.33,241.06,2.0,0,1,0,20,9,1
0.422,0.176,242.96,2.0,0,0,0,28,3,0
0.48,0.194,243.35,2.2,0,1,0,5,4,1
1.344,0.078,239.28,5.6,0,0,1,7,2,1
0.738,0.198,238.79,3.2,0,2,1,24,3,3
0.25,0.0,242.22,1.0,0,0,1,13,3,1
0.468,0.202,238.64,2.2,0,1,0,13,9,1
0.232,0.118,236.9,1.0,0,0,1,4,8,1
1.246,0.074,237.61,5.2,0,0,17,4,10,17
0.224,0.0,241.2,1.0,0,0,0,15,10,0
0.192,0.0,239.81,0.8,0,0,1,22,5,1
1.564,0.216,241.1,6.6,0,0,17,9,3,17
1.272,0.046,239.51,5.2,0,0,18,17,12,18
0.352,0.1,244.05,1.4,0,0,0,1,4,0
1.566,0.064,245.24,6.4,0,0,19,7,1,19
0.332,0.132,244.4,1.4,0,0,0,21,2,0
0.376,0.102,246.64,1.6,0,0,0,3,12,0
1.36,0.076,239.67,5.6,0,0,17,14,11,17
2.27,0.156,238.67,9.4,0,1,30,31,8,31
0.9,0.0,243.21,3.6,0,0,0,10,12,0
0.312,0.094,245.74,1.2,0,1,0,27,11,1
0.452,0.182,244.18,2.0,0,1,0,1,12,1
1.442,0.0,241.38,6.0,0,0,0,14,12,0
0.224,0.0,244.66,1.0,0,0,0,26,2,0
0.512,0.354,245.67,2.4,0,2,0,5,2,2
1.366,0.086,237.8,5.6,0,1,18,6,6,19
0.302,0.258,242.79,1.6,0,1,1,14,7,2
0.488,0.054,247.58,2.0,0,0,1,11,2,1
0.95,0.226,239.96,4.0,0,0,11,11,10,11
0.372,0.17,238.88,1.6,0,0,0,25,10,0
1.366,0.048,235.01,5.8,0,0,17,19,5,17
2.794,0.096,233.4,11.8,1,0,17,6,6,18
0.11,0.0,242.8,0.4,0,0,0,22,8,0
1.544,0.162,241.41,6.4,0,0,18,16,5,18
0.138,0.0,243.95,0.6,0,0,0,10,9,0
0.418,0.272,242.33,2.0,1,1,1,23,3,3
3.588,0.064,240.42,14.8,38,0,18,4,4,56
0.304,0.0,245.43,1.4,0,0,0,28,11,0
1.646,0.0,237.93,6.8,0,0,18,9,2,18
2.834,0.144,239.44,12.8,16,0,18,27,2,34
1.71,0.248,238.38,7.2,0,1,0,30,6,1
1.7,0.0,240.87,7.0,0,0,0,15,12,0
0.406,0.0,247.03,2.0,0,0,0,26,10,0
0.208,0.172,240.61,1.2,0,2,0,31,8,2
2.752,0.244,240.2,11.4,0,1,18,14,2,19
0.444,0.254,244.14,2.2,0,0,1,5,7,1
1.42,0.0,242.54,5.8,0,0,18,22,1,18
0.746,0.058,234.31,3.2,0,1,0,7,6,1
3.78,0.338,234.09,16.2,0,1,27,26,2,28
1.998,0.184,238.91,8.6,0,0,4,18,1,4
0.518,0.342,242.07,2.4,0,1,1,18,4,2
2.496,0.052,237.17,11.4,11,0,17,10,10,28
0.358,0.196,232.85,1.8,0,0,0,26,7,0
0.246,0.114,242.31,1.0,0,1,1,5,8,2
2.128,0.148,247.18,8.6,0,0,20,3,1,20
0.45,0.0,239.31,1.8,0,2,0,2,5,2
0.354,0.086,239.4,1.4,0,0,0,7,10,0
0.47,0.35,241.03,2.4,1,1,0,27,6,2
0.318,0.13,244.87,1.4,0,0,0,11,12,0
5.828,0.19,237.64,25.0,0,1,18,14,10,19
0.54,0.22,236.84,2.4,0,1,0,4,5,1
0.392,0.1,243.35,1.6,0,0,0,9,1,0
0.354,0.064,242.17,1.6,0,0,1,16,5,1
0.312,0.0,244.67,1.4,0,1,0,31,1,1
0.408,0.116,241.65,1.8,0,0,1,2,7,1
2.852,0.414,237.8,12.2,1,34,1,19,4,36
1.546,0.366,238.08,6.6,0,1,0,23,11,1
0.362,0.246,241.74,1.8,0,0,1,1,7,1
0.082,0.0,241.63,0.2,0,0,1,18,8,1
0.246,0.0,246.01,1.0,0,0,1,15,1,1
0.27,0.0,243.91,1.2,0,0,0,29,12,0
1.026,0.154,236.44,4.4,0,0,1,1,7,1
0.334,0.07,239.4,1.6,0,0,0,23,2,0
1.002,0.346,241.31,4.4,0,0,11,12,5,11
0.27,0.0,242.8,1.2,0,0,1,4,3,1
0.488,0.21,242.57,2.2,0,0,0,1,2,0
1.07,0.458,248.25,4.6,1,0,1,13,12,2
0.288,0.068,243.16,1.2,0,0,0,24,3,0
0.21,0.114,240.21,1.0,0,2,1,24,7,3
1.462,0.09,241.9,6.0,0,0,19,17,5,19
0.402,0.354,241.19,2.2,0,1,1,17,8,2
1.468,0.064,239.82,6.2,0,0,18,31,7,18
0.35,0.114,240.06,1.4,0,1,1,3,5,2
0.738,0.092,240.93,3.2,0,0,8,10,4,8
0.244,0.0,244.44,1.0,0,0,1,11,12,1
1.42,0.084,233.23,6.0,0,1,17,26,5,18
0.554,0.306,245.68,2.6,0,1,0,2,1,1
0.22,0.0,241.2,0.8,0,0,0,24,2,0
0.346,0.254,239.53,1.8,0,0,0,19,6,0
1.482,0.0,241.68,6.2,0,0,18,6,12,18
3.306,0.11,242.87,14.4,15,1,19,28,1,35
0.318,0.0,243.05,1.4,0,0,0,24,5,0
1.244,0.146,236.52,5.2,0,0,17,1,8,17
0.324,0.162,240.85,1.6,0,0,0,30,12,0
1.338,0.0,245.79,5.4,0,0,19,15,2,19
0.338,0.094,243.2,1.4,0,0,0,7,4,0
0.23,0.0,240.48,1.0,0,0,1,14,5,1
0.404,0.224,242.54,1.8,0,2,0,10,6,2
1.458,0.34,239.5,6.2,0,1,18,28,8,19
0.584,0.0,241.29,2.4,0,0,0,22,11,0
0.514,0.078,245.34,2.0,0,0,1,7,3,1
0.646,0.046,245.89,2.6,0,0,0,23,12,0
2.658,0.122,238.29,11.2,0,17,18,21,6,35
4.082,0.488,235.31,17.4,0,37,17,31,3,54
0.566,0.05,247.65,2.2,0,0,1,8,11,1
1.32,0.0,242.42,5.4,0,0,18,26,3,18
0.834,0.07,239.41,3.4,0,0,11,26,4,11
0.724,0.336,240.62,3.2,0,1,1,28,6,2
0.89,0.156,241.09,3.8,0,0,1,26,2,1
1.318,0.136,242.23,5.4,0,5,0,14,1,5
0.37,0.142,242.17,1.6,0,0,1,29,12,1
1.374,0.06,241.78,5.6,0,0,18,22,10,18
4.726,0.158,236.94,20.0,0,28,17,31,3,45
0.16,0.0,241.92,0.8,0,0,0,13,7,0
0.316,0.0,239.96,1.2,0,0,0,24,9,0
0.238,0.132,241.76,1.0,0,0,0,1,8,0
4.362,0.226,239.76,18.6,0,1,0,11,1,1
0.458,0.0,242.05,2.0,0,0,0,5,4,0
1.414,0.096,237.76,5.8,0,1,17,15,3,18
0.178,0.0,242.8,0.8,0,0,1,18,9,1
1.216,0.0,239.73,5.0,0,0,17,16,6,17
0.402,0.0,239.85,1.6,0,0,0,24,12,0
0.192,0.0,242.0,0.8,0,0,1,17,6,1
0.766,0.14,237.95,3.4,0,0,12,25,8,12
0.316,0.216,241.66,1.6,0,1,0,10,7,1
0.464,0.082,242.5,2.0,0,2,1,30,5,3
0.344,0.146,243.92,1.6,0,0,1,9,6,1
0.32,0.118,246.01,1.4,0,0,0,19,3,0
0.28,0.208,238.23,1.4,0,1,0,3,9,1
0.308,0.204,241.24,1.4,0,2,1,3,9,3
0.36,0.0,239.78,1.4,0,0,1,1,11,1
3.65,0.248,239.0,15.2,0,36,18,30,1,54
0.434,0.092,239.85,2.0,0,0,0,15,3,0
1.262,0.046,244.03,5.2,0,0,0,6,1,0
2.016,0.08,239.74,8.4,0,0,17,22,12,17
0.278,0.048,246.01,1.2,0,0,0,1,12,0
0.862,0.192,241.14,3.6,0,0,13,30,7,13
1.708,0.202,237.98,7.2,0,0,18,16,9,18
1.578,0.0,240.25,6.6,0,0,18,15,3,18
2.806,0.166,237.83,12.0,0,0,18,20,10,18
1.5,0.0,242.78,6.2,0,0,0,30,1,0
3.628,0.134,235.29,15.4,0,0,17,20,12,17
0.394,0.22,246.59,1.8,0,0,0,16,12,0
1.232,0.108,235.94,5.2,0,0,17,12,8,17
3.49,0.0,234.77,14.8,1,37,17,1,10,55
0.266,0.06,242.3,1.2,0,0,0,23,11,0
1.924,0.114,237.66,8.0,0,0,19,19,4,19
0.274,0.0,239.77,1.2,0,0,1,18,4,1
1.374,0.078,238.72,5.6,0,0,18,5,2,18
0.24,0.132,240.54,1.0,0,0,0,5,8,0
0.258,0.0,244.23,1.2,0,0,0,12,2,0
2.646,0.124,233.29,11.4,0,36,0,28,7,36
0.214,0.13,243.56,1.0,0,2,1,4,8,3
0.282,0.0,240.09,1.2,0,0,2,24,7,2
0.312,0.104,240.39,1.4,0,0,1,22,6,1
0.222,0.0,246.74,0.8,0,0,0,21,3,0
1.69,0.142,241.93,7.0,0,4,18,27,1,22
0.318,0.114,240.23,1.4,0,0,0,27,10,0
0.244,0.0,242.52,1.0,0,0,1,10,6,1
0.208,0.102,241.88,0.8,0,0,1,12,7,1
0.38,0.212,241.26,1.8,0,0,0,2,11,0
6.116,0.308,235.43,26.0,34,36,0,9,12,70
0.388,0.202,241.9,1.8,0,2,0,26,10,2
1.318,0.0,238.97,5.4,0,0,18,3,9,18
1.236,0.0,238.34,5.2,0,0,18,15,9,18
1.756,0.134,238.56,7.4,0,2,17,11,3,19
0.378,0.076,244.31,1.6,0,0,0,5,1,0
0.532,0.108,240.92,2.2,0,0,0,1,3,0
0.306,0.05,242.17,1.2,0,0,1,18,10,1
1.39,0.09,240.95,5.8,0,0,19,1,5,19
1.412,0.0,243.2,5.8,0,0,19,8,4,19
3.892,0.166,236.85,16.4,0,37,1,27,1,38
1.444,0.0,232.59,6.2,0,0,17,5,5,17
1.242,0.0,237.09,5.2,2,0,18,21,8,20
0.932,0.232,240.75,4.0,0,1,12,16,7,13
0.464,0.088,242.1,2.2,0,1,0,1,7,1
0.208,0.0,242.64,0.8,0,0,0,31,10,0
0.25,0.0,243.35,1.0,0,0,0,31,1,0
0.534,0.092,242.63,2.6,0,0,0,3,7,0
1.092,0.0,238.11,4.6,0,0,0,24,2,0
0.23,0.0,244.91,1.0,0,0,0,30,12,0
0.314,0.248,244.8,1.6,0,2,1,16,7,3
0.412,0.0,243.25,1.6,0,0,1,22,1,1
1.574,0.172,243.5,6.4,0,0,18,14,1,18
2.29,0.0,238.99,9.6,0,0,0,20,2,0
1.168,0.0,236.88,4.8,0,0,18,20,6,18
0.582,0.34,239.78,3.0,0,1,0,1,7,1
1.622,0.234,241.35,6.8,0,0,1,4,10,1
0.236,0.0,245.61,1.0,0,0,1,19,10,1
0.32,0.098,248.0,1.4,0,0,0,12,2,0
0.286,0.218,243.98,1.4,0,1,1,3,7,2
1.294,0.064,238.53,5.4,0,0,17,1,1,17
0.318,0.104,243.9,1.4,0,0,0,22,11,0
0.148,0.0,239.2,0.6,0,0,0,11,9,0
0.998,0.262,241.29,4.2,0,3,1,24,5,4
0.1,0.0,233.67,0.4,0,0,0,30,7,0
0.37,0.106,245.66,1.6,0,0,1,14,5,1
0.148,0.0,246.04,0.6,0,0,0,29,7,0
4.31,0.088,237.88,18.0,37,0,18,5,12,55
0.102,0.0,235.85,0.4,0,0,0,31,7,0
2.518,0.376,238.79,10.6,0,0,17,2,1,17
1.198,0.232,243.8,6.6,0,0,1,25,9,1
1.598,0.226,240.03,6.6,0,1,18,5,3,19
0.27,0.0,244.38,1.2,0,0,0,6,1,0
1.648,0.0,244.36,6.6,0,0,19,29,9,19
1.356,0.094,240.36,5.6,0,2,18,23,2,20
2.556,0.126,236.65,10.8,0,2,18,17,1,20
2.098,0.06,244.07,8.6,0,0,18,26,2,18
0.324,0.106,242.72,1.6,0,0,2,15,5,2
0.14,0.0,241.32,0.6,0,0,1,20,6,1
4.438,0.148,233.1,19.0,1,36,0,22,1,37
0.64,0.206,241.42,2.8,2,0,1,27,6,3
0.08,0.0,240.04,0.2,0,0,1,22,8,1
1.436,0.07,237.46,6.0,0,1,17,9,9,18
0.322,0.19,239.32,1.6,0,1,1,7,7,2
1.572,0.058,240.27,6.6,0,0,18,1,6,18
3.514,0.074,238.97,14.6,0,2,17,17,1,19
0.226,0.05,246.31,1.0,0,0,0,31,1,0
3.708,0.104,236.9,15.6,0,40,17,14,3,57
0.206,0.052,242.5,0.8,0,0,0,28,10,0
1.97,0.194,243.12,8.0,0,0,0,29,4,0
1.442,0.184,241.48,6.0,0,0,19,3,10,19
0.22,0.0,242.94,1.0,0,0,0,13,2,0
0.102,0.0,235.34,0.4,0,0,0,9,8,0
0.224,0.0,243.27,1.0,0,0,0,27,3,0
0.242,0.0,247.26,1.0,0,0,0,18,2,0
1.884,0.0,237.94,8.0,0,0,0,13,2,0
0.318,0.126,242.84,1.4,0,0,0,13,4,0
0.254,0.27,239.81,1.4,0,2,1,9,8,3
1.34,0.054,245.41,5.4,0,0,19,17,2,19
3.042,0.0,236.59,12.8,0,0,18,14,3,18
0.252,0.154,240.39,1.2,0,2,0,16,6,2
1.278,0.116,237.3,5.4,0,1,18,10,8,19
1.664,0.182,239.72,7.0,0,0,17,30,3,17
0.252,0.112,240.22,1.4,0,1,1,3,7,2
1.404,0.07,240.29,5.8,0,1,17,2,4,18
0.302,0.12,239.56,1.4,0,2,0,2,3,2
0.108,0.0,239.67,0.6,0,0,0,21,9,0
3.128,0.164,235.98,13.2,0,0,17,25,1,17
0.222,0.0,246.26,0.8,0,0,0,21,3,0
1.382,0.0,244.69,5.6,0,0,19,15,12,19
0.434,0.106,240.16,2.0,0,1,0,6,5,1
3.76,0.0,239.93,15.6,1,36,17,3,2,54
0.37,0.152,245.25,1.6,0,0,1,28,1,1
4.674,0.216,234.78,19.8,37,3,17,16,4,57
0.212,0.12,240.51,1.0,0,1,1,1,8,2
0.408,0.0,244.66,1.6,0,0,1,17,11,1
0.366,0.064,240.38,1.6,0,0,1,8,10,1
2.978,0.176,236.7,12.6,0,0,18,6,12,18
0.41,0.21,240.07,1.8,0,2,0,13,10,2
0.898,0.25,239.76,3.8,0,0,0,17,12,0
0.642,0.22,244.21,2.6,0,0,0,29,9,0
0.51,0.064,241.36,2.4,0,1,0,3,11,1
0.972,0.292,242.13,4.2,0,0,13,24,8,13
0.294,0.074,242.19,1.2,0,0,0,5,3,0
0.31,0.24,241.76,1.6,0,0,1,1,8,1
1.34,0.214,243.17,5.6,1,2,0,11,1,3
0.66,0.072,240.28,2.8,0,1,1,21,5,2
0.296,0.212,242.64,1.4,0,1,1,30,7,2
0.23,0.242,240.74,1.4,0,2,0,13,8,2
0.522,0.228,242.83,2.4,0,2,1,19,4,3
2.416,0.264,233.58,10.4,0,2,0,28,3,2
0.368,0.098,245.19,1.6,0,0,0,16,1,0
0.73,0.188,237.29,3.2,0,0,1,16,9,1
0.318,0.096,244.39,1.4,0,2,1,22,2,3
0.312,0.0,242.48,1.4,0,0,0,9,3,0
0.298,0.206,241.4,1.4,0,1,1,18,6,2
0.798,0.092,239.48,3.2,0,0,0,7,8,0
0.3,0.0,246.08,1.2,0,0,0,28,11,0
0.432,0.18,240.64,2.0,0,1,0,21,11,1
1.38,0.172,238.41,5.8,0,2,18,2,9,20
5.848,0.396,232.11,25.2,37,36,17,17,12,90
1.702,0.33,240.03,7.2,0,3,19,9,5,22
0.218,0.0,242.01,1.0,0,0,0,14,4,0
0.316,0.116,241.45,1.4,0,0,0,20,4,0
0.252,0.11,239.38,1.2,0,0,1,26,7,1
1.718,0.276,240.8,7.2,0,0,18,3,3,18
1.264,0.144,242.59,5.2,0,0,11,9,7,11
0.254,0.0,244.64,1.0,0,0,1,4,5,1
1.36,0.06,240.29,5.6,0,0,17,12,11,17
1.052,0.35,242.97,4.4,0,1,1,22,7,2
1.408,0.074,242.05,5.8,0,0,18,15,10,18
1.492,0.19,241.09,6.2,0,0,19,20,4,19
1.3,0.0,243.89,5.4,0,1,19,12,7,20
0.1,0.0,233.66,0.4,0,0,0,30,7,0
0.298,0.0,241.85,1.2,0,0,0,7,11,0
0.822,0.136,242.59,3.4,0,1,12,29,7,13
0.158,0.0,239.67,0.6,0,0,1,1,8,1
0.206,0.05,235.57,0.8,0,0,0,16,5,0
0.196,0.124,242.8,1.0,0,2,0,22,6,2
1.322,0.068,238.65,5.4,0,0,18,8,9,18
1.434,0.098,237.49,6.0,0,0,18,17,4,18
3.304,0.104,240.7,13.8,0,0,18,26,12,18
1.234,0.0,236.19,5.2,1,0,18,21,8,19
2.004,0.244,235.91,8.4,0,0,28,12,7,28
1.344,0.056,241.61,5.6,0,0,19,1,9,19
1.406,0.072,246.32,5.6,0,0,1,19,12,1
0.536,0.206,239.58,2.4,1,3,0,8,7,4
1.394,0.0,240.83,5.8,0,0,19,13,5,19
0.25,0.052,241.94,1.0,0,0,1,23,2,1
0.742,0.218,242.94,3.4,0,0,7,13,9,7
0.222,0.0,242.26,0.8,0,0,1,16,11,1
0.834,0.17,241.82,3.4,0,0,11,7,6,11
1.448,0.114,244.67,5.8,0,0,19,21,1,19
0.162,0.0,242.65,0.8,0,0,1,16,7,1
1.552,0.374,240.24,6.6,0,1,18,1,8,19
2.398,0.0,237.5,10.0,0,0,0,31,12,0
0.312,0.106,246.33,1.4,0,0,0,22,3,0
2.668,0.16,239.09,11.2,0,1,18,20,3,19
0.256,0.0,245.24,1.0,0,0,0,16,10,0
0.364,0.134,248.13,1.6,0,0,1,8,1,1
0.424,0.26,248.6,2.0,0,0,1,11,1,1
0.458,0.0,241.3,1.8,0,0,0,18,5,0
1.19,0.1,238.3,5.0,0,15,0,3,10,15
2.1,0.064,241.72,8.6,0,0,19,5,9,19
0.312,0.096,236.32,1.4,0,0,0,4,8,0
0.612,0.0,241.73,2.6,0,0,0,14,3,0
1.378,0.0,242.07,5.6,2,0,18,5,11,20
0.306,0.116,244.28,1.2,0,2,1,27,10,3
1.916,0.184,238.05,8.0,0,0,0,9,3,0
0.25,0.12,240.47,1.2,0,0,0,31,7,0
0.248,0.072,243.81,1.0,0,0,0,21,9,0
1.662,0.0,238.78,6.8,0,0,17,18,10,17
1.13,0.44,241.35,5.0,0,1,1,28,6,2
0.63,0.26,241.98,3.0,0,0,9,22,8,9
2.24,0.5,238.36,10.8,21,1,1,13,9,23
0.314,0.074,244.73,1.2,0,0,0,31,12,0
0.296,0.052,251.4,1.2,0,0,0,5,1,0
1.956,0.06,240.2,8.2,0,0,18,31,10,18
0.188,0.104,236.94,0.8,0,1,0,22,6,1
0.4,0.206,243.07,1.8,0,0,0,19,3,0
2.566,0.046,236.75,10.8,0,0,18,8,10,18
0.246,0.102,239.04,1.0,0,2,1,22,7,3
0.204,0.106,241.22,1.0,0,1,0,12,7,1
0.314,0.102,245.58,1.2,0,0,1,26,10,1
1.408,0.09,240.89,5.8,0,0,18,16,3,18
0.286,0.066,242.13,1.2,0,0,0,20,11,0
0.32,0.248,240.4,1.6,0,1,1,18,5,2
5.516,0.0,230.2,24.0,36,0,17,6,3,53
1.41,0.0,238.33,5.8,0,1,17,21,11,18
0.522,0.244,241.83,2.4,0,1,0,21,4,1
1.698,0.082,243.23,7.0,0,0,18,11,12,18
0.592,0.222,242.63,2.6,0,2,1,28,2,3
0.228,0.116,238.7,1.0,0,0,0,10,9,0
1.246,0.074,237.6,5.2,0,0,17,4,10,17
0.35,0.12,241.88,1.4,0,0,1,24,3,1
0.706,0.0,242.48,3.0,0,0,1,9,9,1
1.342,0.078,236.52,5.6,0,0,17,15,11,17
0.148,0.048,243.2,0.6,0,0,0,22,9,0
1.882,0.11,242.64,7.6,0,0,19,22,1,19
1.524,0.05,242.65,6.2,1,0,0,30,1,1
1.45,0.062,239.68,6.0,0,0,17,5,10,17
1.474,0.174,242.3,6.0,0,0,18,26,3,18
0.136,0.0,238.94,0.6,0,0,1,10,7,1
2.042,0.066,238.33,8.6,0,0,17,15,3,17
0.2,0.0,241.89,0.8,0,0,0,6,9,0
